"id","text","author_username","author_id","created_at","created_at_date","like_count","reply_count","retweet_count","quote_count","bookmark_count","impression_count","lang","conversation_id","hashtags","mentions","x_fetched_at"
"1966478881696686364","Mau tutup kepesertaan BPJS syaratnya harus meninggal atau pindah kewarganegaraan, lalu ini orang asing yang sewaktu-waktu bisa cabut dari Indo bisa masuk program JKN 😆👏🏻","anggamarlo","306153016","2025-09-12 12:27:55","2025-09-12","0","0","0","0","0","59","in","1966478881696686364","[]","[]","2025-09-13 11:18:19"
"1966314585063129546","@kompascom Pak. Urusan laptop aja belum selesai, udah nambah lagi ini? Banyak program bagus bapak, tapi jadi bancakan koruptor sepanjang perjalanan.","xLanglangBuana","515259465","2025-09-12 01:35:04","2025-09-12","2","0","3","0","0","86","in","1966309773651161458","[]","[""@kompascom""]","2025-09-13 13:01:18"
"1966385513046413486","anggaran MBG 1,2 T perhari. lu bayangin, tiap hari lu buang2 duit 1,2 T cuma buat jadi feses anak2 SD doang, kalo gak ya ngendep di perut2 buncit pejabat. itu kalo ditabung di dolarin setahun aja bisa buat kelarin IKN kalo mau. atau buat pendidikan kesehatan subsidi BPJS mndingan https://t.co/tbi3V0adlP","jijirnyinyir","1047680225138466816","2025-09-12 06:16:54","2025-09-12","1","0","0","0","0","42","in","1966385513046413486","[]","[]","2025-09-12 21:45:06"
"1966651312369791484","@kompascom Sekalian dijelasin dong utk apa itu smart tv?

Satu kelas masing2 satu tv ato satu buat rame2?

Fungsinya apa?

Prabowo bikin program asal2an bener.

Mbg ga ada gunanya. Skrg tv.","djoniecash2","1210505846553079808","2025-09-12 23:53:06","2025-09-12","2","1","0","0","0","119","in","1966309773651161458","[]","[""@kompascom""]","2025-09-13 13:01:06"
"1966449637159526893","Daripada mbg lebih bgs membangun sarana dan orasana sekolah di pelosok negeri. Kasihan skali generasi penerus bangsa","Amira79770872","1333071374114385922","2025-09-12 10:31:43","2025-09-12","0","0","0","0","0","10","in","1966449637159526893","[]","[]","2025-09-13 19:11:11"
"1966385928571858991","@Gojekmilitan @prabowo Anggaran mbg yg mencapai trilyunan jika di alihkn ke infrastruktur dan pendidikan mungkin akan lebih terasa dampknya🤔😪🙏🏼🙏🏼","MasBejo26804542","1486278325169700864","2025-09-12 06:18:33","2025-09-12","2","0","0","0","0","347","in","1966338370466099586","[]","[""@Gojekmilitan"",""@prabowo""]","2025-09-13 19:10:39"
"1966454259123130488","@Gojekmilitan @prabowo MBG MBG MY ASSS","ahmadotok9","1622253989722202113","2025-09-12 10:50:04","2025-09-12","0","0","0","0","0","111","in","1966338370466099586","[]","[""@Gojekmilitan"",""@prabowo""]","2025-09-13 19:10:37"
"1966415481411350594","@Gojekmilitan @prabowo gak usah ada MBG pak, tapi buat transportasi yg aman buat anak2 ini sekolah. Itu lebih bermanfaat dibanding MBG yg lebih sering buat anak keracunan","asun_damai","1846416632010379264","2025-09-12 08:15:59","2025-09-12","8","0","0","0","0","218","in","1966338370466099586","[]","[""@Gojekmilitan"",""@prabowo""]","2025-09-13 19:10:41"
"1966316728738263423","@abu_waras Kritik masyarakat pada pemerintah, sebagai kontrol agar program pemerintah berjalan dengan baik.","krisnanursery","1858033765454667776","2025-09-12 01:43:35","2025-09-12","67","0","1","0","0","2810","in","1966270770344243481","[]","[""@abu_waras""]","2025-09-14 02:26:58"
"1966360067873308817","@BosPurwa satu satunya menteri yg berani nyenggol mega proyek MBG keknya dia deh","Ramadhan141516","1929482441250795520","2025-09-12 04:35:48","2025-09-12","0","0","0","0","0","101","in","1966065599689404589","[]","[""@BosPurwa""]","2025-09-13 19:15:38"
"1966691174116377008","@ardisatriawan MBG, DANANTARA, KOPERASI MERAH PUTIH, SMART TV","Jaimededevangel","95625678","2025-09-13 02:31:29","2025-09-13","0","0","0","0","0","31","in","1966396845296685152","[]","[""@ardisatriawan""]","2025-09-13 16:05:50"
"1966803766566662488","@regar_op0sisi MBG dr awal adalah proyek pencitraan pilpres. Sdh banyak jatuh korban keracunan makanan. Belum ada audit menyeluruh keuangan proyek ini. Lebih baik dananya dipakai u pendidikan gratis bagi masyarakat tak mampu. Perbaikan sarana prasarana sekolah di daerah.","Geusan1","1914512449","2025-09-13 09:58:54","2025-09-13","3161","19","297","11","18","80006","in","1966744231575515467","[]","[""@regar_op0sisi""]","2025-09-14 08:07:39"
"1966776693965885491","@BosPurwa MBG nya udahan aja dah asli ga rela bgt kalo program ga make sense itu ttp berjalan, atau buat pelosok² aja lah jangan semua sama rata.","skuxromi","1432097390249447425","2025-09-13 08:11:19","2025-09-13","0","0","0","0","0","18","in","1966065599689404589","[]","[""@BosPurwa""]","2025-09-13 19:15:40"
"1966791983969783829","@kompascom Prabowo please lah yg MBK di selesaikan dulu program anda ini, banyak mubazir dan penyakit baru","Zhe_LeeCrystal","1722120385632858112","2025-09-13 09:12:04","2025-09-13","1","0","0","0","0","32","in","1966309773651161458","[]","[""@kompascom""]","2025-09-13 13:01:13"
"1967623306141683854","Mau cerita, Mamahku guru SMA dan kebetulan sekolahnya kebagian program ini. Beliau bilang kabel/Tv nya kebakar pas pemakaian🤣keknya seperti yg bisa diduga, kualitasnya gk bagus deh. Soalnya gk sekali dua kali kejadian gitu pas dipakai","zad_ssnv","1232250436767207424","2025-09-15 16:15:27","2025-09-15","0","0","1","0","0","17","in","1967623306141683854","[]","[]","2025-09-28 17:31:33"
"1967564479065158122","TONIGHT 🔴LIVE @ 19.45 WIB
🎬: https://t.co/VWRSwj83S0

SLOW NEWS TAPI CRASHOUT

Bahas artikel Tempo soal 17+8, terus MBG harus sign NDA, kemungkinan reshuffle, the stupid eat the rich discourse dan masih banyak lagi...pls jangan ada breaking news. https://t.co/xL8nuxWVyv","tilehopper","1249662133916192768","2025-09-15 12:21:42","2025-09-15","18","0","1","2","8","10009","in","1967564479065158122","[]","[]","2025-10-24 07:14:43"
"1967944523730104469","@anhtiss @whinerly Sekolah boleh nolak ga sih sebenernya kalau terpilih dapet MBG??
Misal ga mau kerjasama gitu, daripada cuma ngerepotin doang","tadzkiadara","65384244","2025-09-16 13:31:51","2025-09-16","13","5","0","0","1","2708","in","1967839499595227253","[]","[""@anhtiss"",""@whinerly""]","2025-09-17 14:09:02"
"1967820659679281369","Presiden Prabowo Luncurkan 8 Paket Program Ekonomi Baru dengan Target Lapangan Jutaan Kerja Baru

🔗Simak Selengkapnya : https://t.co/VWLWbakpXT

Baca artikel lainnya di : https://t.co/fH6UsGK7Aw 

#News #Most1058 #Prabowo #Program #Ekonomi #Target #Loker","most1058","85805755","2025-09-16 05:19:40","2025-09-16","1","0","0","0","0","51","in","1967820659679281369","[""#News"",""#Most1058"",""#Prabowo"",""#Program"",""#Ekonomi"",""#Target"",""#Loker""]","[]","2025-09-17 13:08:16"
"1967880124461904327","Sudah didiskusikan tuntaskah program itu dengan @ojkindonesia &amp; #HIMBARA, @KemenkeuRI? Sematang apa perencanaan program itu? 🤔
Cc: @DPR_RI @bank_indonesia @prabowo @PerekonomianRI @KemenBUMN @Danantara_ri @LPEMFEBUI @celios_id
#IndonesiaGelap
#IndonesiaCemas2045
#Indonesia
#NKRI","Adhi_Faiz","131439573","2025-09-16 09:15:57","2025-09-16","0","0","0","0","0","104","in","1967880124461904327","[""#HIMBARA"",""#IndonesiaGelap"",""#IndonesiaCemas2045"",""#Indonesia"",""#NKRI""]","[""@ojkindonesia"",""@KemenkeuRI"",""@DPR_RI"",""@bank_indonesia"",""@prabowo"",""@PerekonomianRI"",""@KemenBUMN"",""@Danantara_ri"",""@LPEMFEBUI"",""@celios_id""]","2025-09-20 20:17:54"
"1967934910146224569","Anj anj
Gausa buat guru juga guru pada dapet. Lo kira murid mau makan hah? Kaga!!!!
1 guru bisa bawa 6 porsi btw.
Ini program bergizi tujuannya buat siapa? Kok malah jadi guru juga asw.

Ahli gizi lo semua kalo setuju aneh pisan. Seenak nya bikin program, diliat hasilnya asw","im2l_y","765072378627928064","2025-09-16 12:53:39","2025-09-16","0","0","0","0","0","48","in","1967934910146224569","[]","[]","2025-09-16 14:10:26"
"1968557429647622642","Pengangkatan Mas Angga Raka Prabowo sebagai Kepala Badan Komunikasi Pemerintah adalah keputusan strategis Presiden mengingat rekam jejak beliau yg sdh paham dan mengenal Presiden sejak lama. Misinya adalah bisa mensosialisasikan program dan pemikiran Presiden menjadi Lebih Baik lagi. Adapun posisi di Wamenkomdigi tentu berkaitan agar menyelaraskan komunikasi Presiden dan komunikasi Kementerian/Lembaga menjadi terpadu.

Yang Perlu diketahui rangkap jabatan BKP dan wamenkomdigi  ini tidak membebani anggaran negara karena penghasilannya hanya diberikan 1 bukan double penghasilan","kurawa","46651600","2025-09-18 06:07:19","2025-09-18","66","67","15","11","8","33258","in","1968557429647622642","[]","[]","2025-09-19 14:06:11"
"1969232860055028192","Istana melalui Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menyampaikan permohonan maaf atas serangkaian kasus keracunan makanan dalam program Makan Bergizi Gratis (MBG) di beberapa daerah.

""Atas nama pemerintah dan mewakili Badan Gizi Nasional, kami memohon maaf karena terjadi beberapa kali kasus (keracunan makanan) di sejumlah daerah,"" katanya.

""Itu bukan sesuatu yang diharapkan, apalagi disengaja,"" katanya saat konferensi pers di Istana Kepresidenan, Jakarta.

Lebih lanjut, ia menegaskan pemerintah tengah menempuh berbagai langkah untuk merespons kasus keracunan makanan program MBG yang menimpa sejumlah penerima manfaat program gizi.

Ramadhan D Waluya/PR

Selengkapnya di https://t.co/ahkZ7MS3Sc","pikiran_rakyat","58880688","2025-09-20 02:51:15","2025-09-20","0","2","0","0","0","735","in","1969232860055028192","[]","[]","2025-09-20 20:03:57"
"1969255417055252511","@txtdrimedia Proyek MBG hanya menguntungkan para pejabat yang mengelola pembuat makanan 
Seharusnya pembuatan makanan untuk MBG diserahkan kepada UKM yang ada disekitarnya lokasi penyerahan MBG dibagi bagi untuk beberapa UKM sehingga pengolahan makanan tidak diborong semua oleh panitia MBG","Joenie7011","1828442151346442240","2025-09-20 04:20:53","2025-09-20","0","0","0","0","0","6","in","1968913043485605983","[]","[""@txtdrimedia""]","2025-09-20 05:11:23"
"1969668523804016959","MBG tuh ada list daftar semisal sekolah mana yang kasih vendor/suppliernya siapa gitu ndak sih? Terus anggarannya dipakai buat apa aja gitu. 

Sesimpel datanya bisa dibaca masyarakat aja, biar keliatan jelas bukan sekedar program karbitan.","drivojansen","36277633","2025-09-21 07:42:25","2025-09-21","0","0","0","0","0","21","in","1969668523804016959","[]","[]","2025-09-21 08:06:40"
"1969936430555349421","""Kan ditulis 400-500 sekian gitu, ternyata sudah saya cek benar dan saya sudah dapat data dari polisi, dari rumah sakit, 150 (pelajar),"" ujar Nanik, saat dihubungi https://t.co/4VOOkFAPN4, Minggu (21/9/2025).  

Baca selengkapnya 👇 
https://t.co/9fqrSWLVax 

~LL #Keracunan #MBG https://t.co/DKnbyGDq3z","kompascom","23343960","2025-09-22 01:26:59","2025-09-22","244","231","78","296","30","221662","in","1969936430555349421","[""#Keracunan"",""#MBG""]","[]","2025-09-28 13:05:28"
"1969962553636950243","Kabar baik dari Kemendikdasmen ✨
Ada 6 program prioritas pendidikan yang berhasil ditingkatkan demi kualitas belajar yang makin oke! Kira-kira program apa yang paling penting buat mahasiswa sekarang? 🤔 #MorningVoice","BVOICE_RADIO","74664107","2025-09-22 03:10:47","2025-09-22","0","0","0","0","0","31","in","1969962553636950243","[""#MorningVoice""]","[]","2025-09-22 08:05:32"
"1969956970225635697","@kompascom Ini banyak politikus yang berbisnis di program ini, makanya pada ga mau distop, sedangkan presiden kita naif terlalu percaya sama orang orang brengsek di sekelilingnya kalo ini program bagus unggulan bla bla bla","satriaherta","1138922264","2025-09-22 02:48:36","2025-09-22","194","8","28","3","2","5478","in","1969936430555349421","[]","[""@kompascom""]","2025-09-28 13:05:28"
"1970591187523510534","Potensi Pajak tambang yang hilang karena kebijakan gimana Pak ?. MBG kok beras 2 Kg. Beras itu karbohidrat bosss !!! Cowboy itu makannya daging sapi bos bukan beras 😂😂😂","UsodoWiro","1026058447593164800","2025-09-23 20:48:45","2025-09-23","0","0","0","0","0","37","in","1970591187523510534","[]","[]","2025-10-22 06:23:05"
"1970344532630991030","@TirtoID Ngemis-ngemis buat nutup biaya MBG smp menjilat pemb*nuh bayi, anak-anak, lansia &amp; orang sakit","dimas_fajar098","1260109783991848960","2025-09-23 04:28:38","2025-09-23","0","0","0","0","0","64","in","1970310508042662338","[]","[""@TirtoID""]","2025-09-24 14:07:19"
"1970807116874264969","DEMI TUHAN STOP MBG @prabowo YOU'RE KILLING OUR FUTURE","wenbbie","1664783023","2025-09-24 11:06:47","2025-09-24","0","1","0","0","0","116","in","1970807116874264969","[]","[""@prabowo""]","2025-09-28 15:13:50"
"1971030545003135400",".
.
Program MBG ini harusnya Pak Boss @prabowo dan RING 1 ISTANA jadi Tim QC semua Vendor SETIAP HARI sebelom makanan diedarkan

Biar Klean semua pada tau, Anak-Anak Bangsa kita dicekokin menu macam apa sampe pada bisa Keracunan kaya begitu
😡😡😡
.
.

https://t.co/D25aWdSHsM","StefanAntonio__","1529491450605768704","2025-09-25 01:54:36","2025-09-25","2","2","1","0","0","65","in","1971030545003135400","[]","[""@prabowo""]","2025-09-25 02:11:24"
"1971094946322219501","Banyak akun ternakan atau yang memang pola pikirnya benar-benar aneh, hanya menyalahkan dapur MBG/SPPG-nya saja, seakan-akan tidak punya hubungannya sama sekali dengan program MBG. Seluruh pemangku kebijakannya dan jajaran direksi yang terlibat, itu tanggung jawab mereka juga!","RWWReborn","1816965736059088896","2025-09-25 06:10:31","2025-09-25","2508","74","759","13","146","57974","in","1971094946322219501","[]","[]","2025-09-25 17:12:27"
"1971847991561462083","BGN tegas akan pidanakan siapa pun yang terbukti mencemari makanan program Makan Bergizi Gratis (MBG). Dari 45 dapur yang melanggar SOP, 40 sudah ditutup. Penyelidikan melibatkan Polri dan BIN untuk memastikan keamanan makanan anak-anak. Program MBG harus aman dan berkualitas demi kesehatan generasi penerus bangsa.

#liputan6 #Lip6intrnsltn 

https://t.co/X191YNofKH","liputan6dotcom","47596019","2025-09-27 08:02:51","2025-09-27","107","54","41","17","5","15153","in","1971847991561462083","[""#liputan6"",""#Lip6intrnsltn""]","[]","2025-09-30 23:01:31"
"1971921078940586495","Program quick win-nya BGS yang lagi sat set sot dar der dor ini terkait peningkatan kelas RSUD dari tipe D ke C kah? 👀","1212MAonTWT","3704082012","2025-09-27 12:53:16","2025-09-27","0","0","0","0","0","84","in","1971921078940586495","[]","[]","2025-09-28 17:24:29"
"1972636250059465212","Gubernur Jawa Barat Dedi Mulyadi akan melaporkan setiap mitra penyedia menu MBG, termasuk pengelola SPPG, dengan dugaan tindak pidana korupsi jika terbukti mengurangi porsi makanan untuk siswa.

Baca selengkapnya 👇
https://t.co/j1KjMV8Gqe

~LL #DediMulyadi #MitraMBG https://t.co/pYHsApvHDU","kompascom","23343960","2025-09-29 12:15:06","2025-09-29","17","6","3","1","0","3319","in","1972636250059465212","[""#DediMulyadi"",""#MitraMBG""]","[]","2025-09-30 08:25:41"
"1972618261461348450","https://t.co/wdmYtwa6sP
Keracunan ya keracunan aja pak. Dan jumlahnya ga sedikit. Udah lah pak, programmu ini program asal²an, pengelolaannya pun asal²an. Kasian anak² yg keracunan. Mereka itu masa depan bangsa pak.
Udah lah, ga usah egois jadi orang pak @prabowo","Adhipaw","71865717","2025-09-29 11:03:37","2025-09-29","0","0","0","0","0","2","in","1963463924134588585","[]","[""@prabowo""]","2025-09-29 11:11:23"
"1972696882070909143","mau sampe kapan sih lu denial prabs?
program ini udah gagal dari semenjak jadi ajang bisnis buat yang punya modal bikin dapurnya, bahkan lebih jauhnya dari pas lu mencetuskan program ""ga perlu"" ini.","tidakpeduli_","114107675","2025-09-29 16:16:02","2025-09-29","1","0","0","0","0","155","in","1972696882070909143","[]","[]","2025-09-30 02:10:56"
"1972621925357928908","TONIGHT 🔴LIVE @ 19.30 WIB
🎬: https://t.co/VWRSwj83S0

PRABOWO BILANG APA SOAL MBG? DAN BILANG APA DI PBB? KENAPA ISRAEL PUJI KITA? BEKASI RADIOKATIF?

GUE CUMAN LIBUR SEHARI KARENA SAKIT COME ON NOW https://t.co/efaAN902TZ","tilehopper","1249662133916192768","2025-09-29 11:18:11","2025-09-29","34","4","5","0","4","1586","in","1972621925357928908","[]","[]","2025-10-24 07:14:40"
"1972654785519100143","@tempodotco salah anjir ini hitungannya. kocak 🤣🤣🤣
bisa matematika gaksih?
((dari total penerima))

penerima itu manusia kan?
ya salah. lah wong yg nerima anak sekolah yg dapet mbg seminggu 5x 🤣🤣🤣
kalo dr total makanan yg diproduksi, baru bener.
anjir gt aja goblok","kebohejoreborn","1512790187449135106","2025-09-29 13:28:45","2025-09-29","4","1","0","0","1","7034","in","1972617357702119840","[]","[""@tempodotco""]","2025-09-30 02:10:49"
"1973357942775898337","Standar tinggi dalam memilah dan mengolah bahan makanan, menjadi kunci sukses Satuan Pelayanan Pemenuhan Gizi (SPPG) Yayasan Daarut Tauhiid Bandung mampu mempertahankan nol angka kecelakaan atau zero accident dalam program makan bergizi gratis (MBG).

SPPG Daarut Tauhiid beroperasi sejak 17 Februari 2025. Hingga saat ini, mereka mampu mempertahankan pelayanan maksimal dalam menyediakan menu MBG. Dari sekira 3.900 siswa yang mendapatkan pelayanan dari SPPG ini, tak pernah sekalipun ada insiden siswa keracunan atau sakit akibat mengonsumsi MBG yang diproduksi. 
Kepala SPPG Daarut Tauhiid, Rizky Ramadhianto, menjelaskan bahwa standar operasional yang ketat diterapkan SPPG Daarut Tauhiid sejak dari pemilihan bahan makanan.

""Misalkan buah, kami pastikan pilih yang teksturnya mulus. Jangan sampai ada cacat. Pemilihan sayur, kami pastikan pemasok sayur itu sudah punya reputasi memasok sayur yang bersih dan segar, daunnya tidak berulat. Pemilihan daging juga kami pilih yang benar-benar segar,"" kata Rizky saat ditemui Pikiran Rakyat di Kantor SPPG Daarut Tauhiid, Jalan Geger Kalong Girang, Bandung.

SPPG Daarut Tauhiid juga sangat memperhatikan waktu memasak agar kesegaran makanan masih terjaga ketika disantap anak-anak. ""Kesegaran makanan itu bertahan 4-6 jam setelah dimasak. Jadi, kami selalu menyesuaikan dengan jam pembagian di sekolah untuk menjaga kesegaran makanannya,"" ujar Rizky.

Tak sampai di situ, cara pengemasan makanan pun tidak sembarangan. Rizky mencontohkan, makanan yang masih panas, aturannya tidak boleh langsung dikemas tanpa melalui proses pendinginan terlebih dahulu. Hal itu bertujuan agar makanan tidak cepat basi karena terperangkap uap panas.

Rio/PRMN

#MBG #News #SPPG #makanan","pikiran_rakyat","58880688","2025-10-01 12:02:51","2025-10-01","16","0","6","0","2","1769","in","1973357942775898337","[""#MBG"",""#News"",""#SPPG"",""#makanan""]","[]","2025-10-02 14:08:35"
"1973379784584601933","Ketua Dewan Perwakilan Rakyat Daerah (DPRD) Kabupaten Bandung Barat (KBB), Muhammad Mahdi, meminta pemerintah pusat agar lebih melibatkan pemerintah daerah dalam pelaksanaan program nasional Makan Bergizi Gratis (MBG).

Pernyataan ini disampaikan menyusul terjadinya kasus keracunan massal yang menimpa ribuan siswa dari berbagai jenjang pendidikan di wilayah Cipongkor dan Cihampelas, Kabupaten Bandung Barat.

Menurut Mahdi, program sebesar MBG yang menyentuh langsung kehidupan masyarakat seharusnya dijalankan dengan koordinasi yang matang antara pemerintah pusat, pemerintah provinsi, hingga pemerintah kabupaten/kota.

Ia menegaskan bahwa ketiadaan koordinasi justru menimbulkan persoalan di lapangan dan berpotensi menimbulkan saling menyalahkan antar pihak.

“Pentingnya koordinasi secara menyeluruh, karena kalau tidak dikoordinasikan akan terjadi saling menyalahkan. Mudah-mudahan kejadian ini menjadi pelajaran berharga agar semua pihak memperbaiki kekurangan yang ada,” ujar ketua DPRD KBB, Muhammad Mahdi kepada wartawan usai rapat paripurna pada, Rabu (1/10/2025).

***

Deni Supriatna/Pikiran Rakyat","pikiran_rakyat","58880688","2025-10-01 13:29:38","2025-10-01","1","3","0","0","0","468","in","1973379784584601933","[]","[]","2025-10-02 14:08:35"
"1973512884102766978","prof mahfud anak abah mau menjatuhkan program plablowlo","lautidur","1726101388227379200","2025-10-01 22:18:32","2025-10-01","1","2","0","0","0","225","in","1973512884102766978","[]","[]","2025-10-03 14:12:32"
"1973735096881655992","Satuan Pelayanan Pemenuhan Gizi (SPPG) Slipi, Palmerah, Jakarta Barat, membeberkan cara mencegah terjadinya kejadian luar biasa (KLB) seperti keracunan usai menyantap Makan Bergizi Gratis (MBG).

Koordinator SPPG Wilayah Jakarta Barat, Yudha Permana, menegaskan kunci utama ada pada penerapan Critical Control Point (CCP). Menurutnya, CCP dilakukan tidak ketika bahan baku datang tapi mulai dari pemilihan menu sudah mempertimbangkan Angka Kecukupan Gizi (AKG).

""Jadi di setiap SPPG itu dipastikan bahwa mereka menjaga CCP atau Critical Control Point. Ini mulai dari awal, sebetulnya tidak ketika bahan baku datang saja, tapi dari awal pembuatan menu. Kita pastikan AKG, Angka Kecukupan Gizinya terpenuhi,"" katanya kepada wartawan, dikutip Sabtu, 27 September 2025.

Yudha mencontohkan, kini susu tidak lagi mengandung kadar gula tinggi. Sebab, Badan Gizi Nasional (BGN) sudah mengingatkan SPPG untuk tidak memberi susu berkadar gula tinggi.

“Itu salah satu bentuk pemilihan pembuatan menu. Baik itu tadi angka kecukupan gizinya, kemudian pemilihan apapun, komponen yang terdapat di dalam ompreng,” tuturnya.

Selain itu, menu disusun rutin setiap pekan melalui rapat tim gizi, agar variasi tetap terjaga. Hingga kini, SPPG Palmerah sudah mengembangkan lebih dari 40 jenis menu, termasuk menyesuaikan permintaan siswa agar mereka tidak bosan.

“Kita sering juga mendengarkan request-request dari siswa. Apakah dia, contoh yang terakhir itu, mereka pingin burger, kita coba fasilitasi. Hal-hal ini yang membuat anak-anak itu menjadi lebih nafsu makan, karena mereka juga merasa bahwa apa yang mereka inginkan itu bisa tersalurkan,“ ucap Yudha.

Asep Bidin Rosidin/PRMN

#MBG #news #SPPG #MakanBergizi","pikiran_rakyat","58880688","2025-10-02 13:01:31","2025-10-02","1","0","0","0","1","222","in","1973735096881655992","[""#MBG"",""#news"",""#SPPG"",""#MakanBergizi""]","[]","2025-10-02 14:08:35"
"1973657967213023435","@tempodotco Boleh gak sih para pejabat di hukum makan mbg seumur hidup tanpa di bayar gitu ? Biar seru 🤣","rachasweet123","1781594245826256896","2025-10-02 07:55:02","2025-10-02","1","0","0","0","0","893","in","1973613918133027214","[]","[""@tempodotco""]","2025-10-13 08:06:08"
"1975959193757884870","Jal cangkemmu jejeli panganan MBG kae. Ora sg fresh, tapi sg tekan ng mejomu 4  jam setelah dimasak. Nek ora diare, berarti ancen kulino mangan sampah sampeyan, Pak!","namsengyu","1285031835894861824","2025-10-08 16:19:17","2025-10-08","0","0","0","0","0","134","in","1975959193757884870","[]","[]","2025-10-09 17:11:24"
"1975859032574546333","Saya rasa ini program prioritas untuk dilaksanakan. Kalau perlu MBG ditunda dulu, supaya anggarannya bisa dipakai untuk membiayai semua relawan ke Gaza. Kalau kapalnya tdk cukup, bisa dg perahu atau rakit.. @prabowo https://t.co/Ees0VGVu0W","Tita83079013","1537766676670074880","2025-10-08 09:41:17","2025-10-08","45","22","10","2","0","1593","in","1975859032574546333","[]","[""@prabowo""]","2025-10-10 05:14:03"
"1976117975754342765","Dapurmu MBG kui loh inspeksinen, wes melaksanakan SOP sesuai standar kesehatan opo enggak. Terus evaluasi.
Ngono ae mosok gak iso uwong² tuo iki?","sehatminumsusu","1041617531180539904","2025-10-09 02:50:14","2025-10-09","0","0","0","0","0","6","in","1976117975754342765","[]","[]","2025-10-09 05:07:20"
"1976152401469219302","Pada didoktrin apa sih kok sampai terbutakan dengan cara yg tolol ngedukung program mubazir kayak gitu","hi_menotyou","1779512666492702720","2025-10-09 05:07:02","2025-10-09","0","0","0","0","0","65","in","1976152401469219302","[]","[]","2025-10-09 17:11:24"
"1977251908902699291","Tanpa ada proyek infrastruktur tdk akan ada penduduk yg tergusur. Paling bener itu tdk melakukan apa2 agar tidak ada masalah. 
MBG dan Sekolah Rakyat itu program utk mengatasi kemiskinan struktural. Dlm jangka pendek terlihat tdk penting tapi akan terlihat setelah satu generasi.","PartaiSocmed","869327120","2025-10-12 05:56:05","2025-10-12","125","10","33","3","5","14789","in","1977251908902699291","[]","[]","2025-10-18 20:17:18"
"1977567075163119759","Jadwal Pertandingan Kualifikasi Piala Dunia 2026 Zona Eropa Netherlands Vs Finland
-
-
-
Senin Apel Pagi PSSI Timnas #KluivertOut mbg berbenah #OurMuseJimin HAPPY BIRTHDAY JIMIN Saleh #JustLIGHTThatin15 #GalaxyTabS11 Wakil Kepala BPN https://t.co/BEEyRPLspP","bolalivezone","1934143937197047809","2025-10-13 02:48:26","2025-10-13","2","1","1","0","0","702","in","1977567075163119759","[""#KluivertOut"",""#OurMuseJimin"",""#JustLIGHTThatin15"",""#GalaxyTabS11""]","[]","2025-10-15 17:17:32"
"1978261247637299551","@txtdrimedia AWAS PENGALIHAN KASUS MBG BERACUN!","teksdarijeruji","101695146","2025-10-15 00:46:50","2025-10-15","0","0","0","0","0","16","in","1977893112673599530","[]","[""@txtdrimedia""]","2025-10-23 17:12:17"
"1978260989523984673","@randomable_ Klo orng Gerindra sampe turun tangan berarti ini kasus cuma pengalihan MBG BERACUN","teksdarijeruji","101695146","2025-10-15 00:45:48","2025-10-15","0","0","0","0","0","18","in","1978043065500655717","[]","[""@randomable_""]","2025-10-23 17:12:17"
"1978461836866736206","𝐏𝐫𝐞𝐬𝐢𝐝𝐞𝐧 𝐏𝐫𝐚𝐛𝐨𝐰𝐨 𝐝𝐢 𝐃𝐞𝐩𝐚𝐧 𝐂𝐄𝐎 𝐃𝐮𝐧𝐢𝐚, 𝐉𝐚𝐧𝐣𝐢 𝐁𝐚𝐧𝐠𝐮𝐧 𝟏.𝟎𝟎𝟎 𝐊𝐚𝐦𝐩𝐮𝐧𝐠 𝐍𝐞𝐥𝐚𝐲𝐚𝐧 𝐝𝐢 𝟐𝟎𝟐𝟔

Presiden Prabowo Subianto mengumumkan rencana ambisius untuk membangun 1.000 Kampung Nelayan Merah Putih yang melibatkan dua juta nelayan di seluruh Indonesia mulai tahun 2026. Program ini merupakan bagian dari upaya mendukung ketahanan pangan nasional serta mewujudkan visi Asta Cita Presiden, khususnya dalam peningkatan konsumsi protein segar bagi masyarakat.

Dalam dialog Forbes Global CEO Conference 2025 di Jakarta, Presiden Prabowo menegaskan bahwa pembangunan Kampung Nelayan Merah Putih akan menjadi langkah strategis untuk memperkuat swasembada pangan, menciptakan lapangan kerja, serta memajukan pembangunan desa di berbagai daerah pesisir Tanah Air.

Video | Naskah: Sekretariat Presiden | Yayat
Editor | Admin : Gigih | Farraa

Saksikan Garuda TV di Free to Air atau Streaming melalui:
https://t.co/8OYe9W7AgR | YouTube Garuda TV | Aplikasi Vidio | WeTV (Wewatch) | IndiHome CH111 | Transvision CH824 | FirstMedia CH45

#garudatv #laporan8 #PresidenPrabowo #PrabowoSubianto #KampungNelayan #NelayanIndonesia","garudatvnews","502140136","2025-10-15 14:03:54","2025-10-15","0","0","0","0","0","32","in","1978461836866736206","[""#garudatv"",""#laporan8"",""#PresidenPrabowo"",""#PrabowoSubianto"",""#KampungNelayan"",""#NelayanIndonesia""]","[]","2025-10-15 17:21:44"
